url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool,Restore a dedicated SQL pool,Restore an existing dedicated SQL pool - Azure Synapse Analytics,,How-to guide for restoring an existing dedicated SQL pool.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to restore an existing dedicated SQL pool in Azure Synapse Analytics using Azure portal",2026-06-11T17:23:00.000Z,how-to,,0.2,False,"Appears to be a step-by-step how-to for restoring a dedicated SQL pool via the Azure portal without clear indication of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Based on the summary, it is primarily procedural guidance rather than detailed expert reference content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/sql-database-synapse-link,Synapse Link for Azure SQL Database,Azure Synapse Link for Azure SQL Database - Azure Synapse Analytics,,"Learn about Azure Synapse Link for Azure SQL Database, the link connection, and monitoring the Azure Synapse Link.","This article helps you to understand the functions of Azure Synapse Link for Azure SQL Database. You can use the Azure Synapse Link for SQL functionality to replicate your operational data into an Azure Synapse Analytics dedicated SQL pool from Azure SQL Database. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open",2025-11-03T22:11:00.000Z,conceptual,,0.45,False,Conceptual explanation of Synapse Link for Azure SQL Database; summary does not show detailed configuration parameters or troubleshooting mappings.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/sql-server-2022-synapse-link,Synapse Link for SQL Server 2022,Azure Synapse Link for SQL Server 2022 - Azure Synapse Analytics,,"Learn about Azure Synapse Link for SQL Server 2022, the link connection, landing zone, Self-hosted integration runtime, and monitoring the Azure Synapse Link for SQL.","This article helps you to understand the functions of Azure Synapse Link for SQL Server 2022. You can use the Azure Synapse Link for SQL functionality to replicate your operational data into an Azure Synapse Analytics dedicated SQL pool from SQL Server 2022. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open acces",2025-11-03T22:11:00.000Z,conceptual,,0.45,False,Overview of Synapse Link for SQL Server 2022; appears descriptive rather than configuration- or troubleshooting-focused.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/sql-synapse-link-overview,Synapse Link for SQL,What is Azure Synapse Link for SQL? - Azure Synapse Analytics,,"Learn about Azure Synapse Link for SQL, the benefits it offers, and price.","Azure Synapse Link for SQL enables near real time analytics over operational data in Azure SQL Database or SQL Server 2022. With a seamless integration between operational stores including Azure SQL Database and SQL Server 2022 and Azure Synapse Analytics, Azure Synapse Link for SQL enables you to run analytics, business intelligence and machine learning scenarios on your operational data with minimum impact on source databases with a new change feed technology. Important Mirroring to Microsoft ",2025-11-03T22:11:00.000Z,overview,,0.4,False,"Overview of Synapse Link for SQL with benefits and pricing; summary does not indicate detailed limits, configs, or troubleshooting content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/synapse-link-for-sql-known-issues,Known limitations and issues,Limitations and known issues with Azure Synapse Link for SQL - Azure Synapse Analytics,Limitations and known issues for Synapse Link for SQL,Learn about limitations and known issues with Azure Synapse Link for SQL.,"This article lists thelimitationsandknown issueswith Azure Synapse Link for SQL. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Synapse Link, use Fabric Mirroring. With Mirroring to Microsoft Fabric, you can continuously replicate your existing data",2025-10-31T08:00:00.000Z,troubleshooting,limits-quotas,0.8,True,"Explicitly lists limitations and known issues; such pages typically contain concrete constraints, unsupported scenarios, and sometimes numeric limits that are expert knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/troubleshoot/troubleshoot-sql-azure-active-directory,Microsoft Entra user impersonation,Troubleshooting guide for Azure Synapse Link for Azure SQL Database and Microsoft Entra user impersonation - Azure Synapse Analytics,Troubleshoot Synapse Link Entra user impersonation issues,Learn how to troubleshoot user impersonation issues with Azure Synapse Link for Azure SQL Database and Microsoft Entra ID,"This article is a guide to troubleshoot Azure Synapse Link for Azure SQL Database and Microsoft Entra user impersonation. This article applies only to databases in Azure SQL Database. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Synapse Link, use ",2025-11-03T22:11:00.000Z,how-to,troubleshooting,0.85,True,"Troubleshooting user impersonation with Entra ID; likely includes specific error messages, permission requirements, and resolution steps.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/troubleshoot/troubleshoot-sql-database-failover,Failover of an Azure SQL Database,Troubleshooting guide for Azure Synapse Link for Azure SQL Database after failover of an Azure SQL Database. - Azure Synapse Analytics,Troubleshoot Synapse Link for Azure SQL after database failover,Learn how to troubleshoot and configure Azure Synapse Link for Azure SQL Database after failover of an Azure SQL Database.,"This article is a guide to troubleshoot and configure Azure Synapse Link for Azure SQL Database after failover of an Azure SQL Database. This article applies only to databases in Azure SQL Database. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Syn",2025-11-03T22:11:00.000Z,how-to,troubleshooting,0.85,True,Dedicated troubleshooting guide for failover scenarios; expected to map symptoms to causes and configuration steps to restore link functionality.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/troubleshoot/troubleshoot-sql-link-creation,Troubleshoot creation,Troubleshooting guide for Azure Synapse Link creation for Azure SQL Database - Azure Synapse Analytics,Troubleshoot creation of Synapse Link for Azure SQL Database,Learn how to troubleshoot Azure Synapse Link creation for Azure SQL Database,"This article is a guide to troubleshooting issues creating the Azure Synapse Link for Azure SQL Database. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Synapse Link, use Fabric Mirroring. With Mirroring to Microsoft Fabric, you can continuously rep",2025-11-03T22:11:00.000Z,how-to,troubleshooting,0.85,True,"Troubleshooting link creation; likely documents specific error codes, validation failures, and configuration corrections required.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/troubleshoot/troubleshoot-sql-snapshot-issues,Troubleshoot initial snapshot,Troubleshooting Guide for Azure Synapse Link Initial Snapshot Issues for Azure SQL Database and SQL Server - Azure Synapse Analytics,Troubleshoot Synapse Link initial snapshot issues for SQL,Learn how to troubleshoot Azure Synapse Link initial snapshot issues for Azure SQL Database and SQL Server,"This article is a guide to troubleshooting issues with initial snapshot on Azure Synapse Link for Azure SQL Database and SQL Server. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Synapse Link, use Fabric Mirroring. With Mirroring to Microsoft Fabri",2025-11-03T22:11:00.000Z,how-to,troubleshooting,0.85,True,Focused on initial snapshot problems; expected to provide symptom → cause → fix mappings and possibly error codes unique to Synapse Link.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-notebook-activity,Synapse notebook activity,Transform data by running a Synapse notebook - Azure Synapse Analytics,,"In this article, you learn how to create and develop a Synapse notebook activity and a Synapse pipeline.","APPLIES TO:Azure Data FactoryAzure Synapse Analytics Tip Data Factory in Microsoft Fabricis the next generation of Azure Data Factory, with a simpler architecture, built-in AI, and new features. If you're new to data integration, start with Fabric Data Factory. Existing ADF workloads can upgrade to Fabric to access new capabilities across data science, real-time analytics, and reporting. The Azure Synapse notebook activity in aSynapse pipelineruns a Synapse notebook. This article builds on theda",2026-02-21T06:13:00.000Z,concept-article,,0.2,False,"Appears to be a how-to/tutorial on creating and using a Synapse notebook activity in a pipeline. Summary does not indicate presence of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Likely procedural guidance rather than expert reference details.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-service-identity,System and user-assigned managed identity,Managed service identity for Azure Synapse Analytics - Azure Synapse,Use managed identities with Azure Synapse Analytics,Learn about using and deploying managed identities for Azure Synapse Analytics.,"This article helps you understand managed identity (formerly known as Managed Service Identity/MSI) and how it works in Azure Synapse. Note We recommend that you use the Azure Az PowerShell module to interact with Azure. To get started, seeInstall Azure PowerShell. To learn how to migrate to the Az PowerShell module, seeMigrate Azure PowerShell from AzureRM to Az.",2024-11-11T08:00:00.000Z,how-to,security,0.8,True,"Explains Synapse-specific behavior and configuration of managed identities, including how they interact with Synapse resources.",unchanged
